x, y, z
-2.633347, -0.9364408, 0.09743258
-2.616651, -1.023901, 0.1305773
-2.709987, -0.8954777, 0.0713594
-2.624991, -1.003167, 0.04396151
-2.615449, -1.011526, -0.01585758
-2.637449, -0.9549528, 0.02587657
-2.685177, -0.939021, 0.009243891
-2.563814, -1.023035, -0.0126747
-2.669901, -0.9301199, 0.0596052
-2.600467, -0.960477, 0.06353211
-2.546559, -1.053531, 0.08810645
-2.631011, -0.8182669, 0.2235096
-2.628673, -1.004305, 0.1783116
-2.659971, -0.9485565, 0.1416033
-2.652177, -0.9032115, 0.1751668
-2.715739, -0.8393273, 0.1416209
-2.688154, -0.7931914, 0.2235024
-2.56429, -1.031584, 0.1329506
-2.604486, -0.932995, 0.1894747
-2.610856, -0.9683145, 0.143739
-2.676691, -0.9088515, 0.1103524
-2.642371, -0.7665043, 0.2235072
-2.675787, -0.9802171, 0.1810345
-2.631163, -0.8718684, 0.2227897
-2.69593, -0.8733752, 0.177051
-2.779099, -0.5181682, -0.2235103
-2.765826, -0.7085483, -0.1393476
-2.709074, -0.6541831, -0.2235091
-2.624925, -0.7152457, -0.2235048
-2.74144, -0.6508265, -0.1768619
-2.644557, -0.5715334, -0.2231896
-2.69906, -0.5664051, -0.2235042
-2.59766, -0.7757158, -0.1763231
-2.645297, -0.7528229, -0.171782
-2.689607, -0.7288997, -0.1882695
-2.715647, -0.608979, -0.196665
-2.587299, -0.8688571, -0.1814477
-2.646222, -0.8057582, -0.1738626
-2.600441, -0.8247526, -0.1551981
-2.759852, -0.620496, -0.2235125
-2.670795, -0.6175623, -0.2235277
-2.730941, -0.7248335, -0.1029339
-2.737887, -0.7676196, -0.1334022
-2.559656, -0.8492091, -0.1318299
-2.644104, -0.8290465, -0.1246888
-2.676229, -0.7871568, -0.1200409
-2.673631, -0.8850192, -0.08379608
-2.566827, -0.927368, -0.07875051
-2.630132, -0.8566742, -0.07316668
-2.704595, -0.8726742, 0.0002242774
-2.70288, -0.8116369, -0.04429334
-2.716038, -0.8153214, -0.1407484
-2.753732, -0.8585649, -0.01372957
-2.666698, -0.9055248, -0.02743199
-2.660036, -0.8127739, -0.07657093
-2.591856, -0.97024, -0.03926009
-2.757432, -0.8099697, -0.03545627
-2.621351, -0.9120971, -0.0007994175
-2.668578, -0.8598912, 0.1289217
-2.684893, -0.775825, 0.09424518
-2.713121, -0.8487179, 0.04670103
-2.661627, -0.8902122, 0.02575815
-2.619807, -0.912469, 0.05216303
-2.647213, -0.811435, 0.1307866
-2.699114, -0.8268509, 0.09288561
-2.607854, -0.852406, 0.1374837
-2.69668, -0.7983797, 0.04777524
-2.667699, -0.8635821, 0.07115737
-2.734001, -0.7578692, 0.08573154
-2.738468, -0.7694929, 0.0327519
-2.73564, -0.7054012, 0.09293307
-2.620686, -0.8569033, 0.03042313
-2.672769, -0.8325555, 0.01384868
-2.6899, -0.80234, 0.1694194
-2.786751, -0.7157516, 0.1741747
-2.613188, -0.9137884, 0.1408785
-2.739959, -0.7856638, 0.2152708
-2.599362, -0.8808765, 0.1813612
-2.735119, -0.7375884, 0.1350422
-2.774056, -0.7647765, 0.1585681
-2.652309, -0.8433137, 0.176555
-2.649859, -0.703788, 0.2235021
-2.713789, -0.7561944, 0.1798464
-2.765435, -0.6214802, 0.2235012
-2.688372, -0.7401977, 0.2235092
-2.70872, -0.6912732, 0.2234969
-2.740933, -0.7333436, 0.2235326
-2.627975, -0.8837727, 0.09980613
-2.725549, -0.78917, 0.1276544
-2.646502, -0.7000041, -0.1775636
-2.722437, -0.5037506, -0.1610897
-2.730521, -0.5516412, -0.1822887
-2.667558, -0.5237951, -0.2234439
-2.691733, -0.7379222, -0.1360911
-2.695672, -0.677541, -0.176705
-2.576824, -0.5648804, -0.2235253
-2.754459, -0.5487359, -0.1350952
-2.721649, -0.6806042, -0.1306115
-2.654733, -0.6438992, -0.1760348
-2.783174, -0.3908858, -0.2235038
-2.75702, -0.4700077, -0.2235134
-2.726318, -0.4268091, -0.2235002
-2.608183, -0.6662223, -0.1634901
-2.677624, -0.4461133, -0.2154366
-2.766707, -0.6079316, -0.1182052
-2.725859, -0.5915174, -0.1477038
-2.707583, -0.4890683, -0.2235114
-2.614724, -0.5277538, -0.2222501
-2.637702, -0.4800153, -0.2235046
-2.624893, -0.7800772, -0.1310854
-2.758947, -0.7230959, -0.05797765
-2.663699, -0.7599053, -0.07636347
-2.681156, -0.7101836, -0.09219596
-2.761697, -0.6827955, -0.0932204
-2.708679, -0.6865964, -0.04950762
-2.716824, -0.782481, -0.08629552
-2.667284, -0.853153, -0.03553334
-2.777507, -0.7619395, -0.02327549
-2.725529, -0.7711623, -0.01860636
-2.596638, -0.826714, -0.1012583
-2.708437, -0.7390447, -0.05711561
-2.694515, -0.6364796, -0.141812
-2.64078, -0.7300389, -0.1238537
-2.612828, -0.8641391, -0.02165172
-2.61508, -0.7808166, -0.07901956
-2.622441, -0.8151145, -0.03930658
-2.777705, -0.580606, -0.07415986
-2.665107, -0.6795452, -0.1323517
-2.58887, -0.7457471, -0.1128779
-2.695952, -0.7435369, 0.05081233
-2.64768, -0.8164413, 0.05765676
-2.730581, -0.7186716, -0.01344602
-2.663251, -0.7901335, -0.01645216
-2.576545, -0.8918527, 0.01893848
-2.654435, -0.770581, 0.03200802
-2.681733, -0.7470806, 0.1386442
-2.760138, -0.6824193, 0.1382908
-2.741049, -0.6524415, 0.09899774
-2.620814, -0.8068635, 0.01300672
-2.684758, -0.7422655, -0.0009663105
-2.769094, -0.6177452, 0.01127492
-2.779686, -0.6263595, 0.06455737
-2.727493, -0.7031085, 0.03710888
-2.587025, -0.873852, 0.06766991
-2.700755, -0.6721992, 0.07082438
-2.608021, -0.8262081, 0.09142268
-2.768327, -0.6780236, 0.06147903
-2.683971, -0.7169907, 0.09507328
-2.632076, -0.7789888, 0.09171806
-2.795975, -0.5802648, 0.1326018
-2.596433, -0.5970769, 0.2235042
-2.789442, -0.4914007, 0.2235007
-2.655005, -0.6017687, 0.2235104
-2.717637, -0.5964384, 0.2235118
-2.809638, -0.4413846, 0.2235006
-2.59864, -0.7902439, 0.1312476
-2.721417, -0.6441884, 0.200851
-2.735152, -0.7048411, 0.1792747
-2.732627, -0.6383748, 0.1493877
-2.707449, -0.6924162, 0.1358775
-2.661591, -0.5072289, 0.2235048
-2.762704, -0.5685582, 0.2235224
-2.629115, -0.7453432, 0.1325479
-2.677393, -0.7132697, 0.1792121
-2.685318, -0.5545352, 0.2208179
-2.674039, -0.6512227, 0.2235033
-2.775972, -0.5543296, 0.1742526
-2.642784, -0.7781975, 0.1718224
-2.730294, -0.5266349, 0.2235057
-2.612143, -0.433594, -0.2235213
-2.675182, -0.491385, -0.1816497
-2.680646, -0.542064, -0.1671767
-2.69266, -0.4055388, -0.1848437
-2.748103, -0.343648, -0.2235139
-2.851332, -0.4331861, -0.06948139
-2.741339, -0.3856583, -0.1913901
-2.817377, -0.4078474, -0.1867491
-2.607597, -0.6418238, -0.1073746
-2.796702, -0.5173724, -0.1288412
-2.75585, -0.4560957, -0.1459573
-2.620266, -0.5725527, -0.1760795
-2.669174, -0.5929112, -0.1766771
-2.657089, -0.3979363, -0.2235213
-2.794264, -0.5481591, -0.03488326
-2.678266, -0.587254, -0.1247984
-2.621173, -0.7283504, -0.07464534
-2.850299, -0.4634573, -0.02160728
-2.729792, -0.6356215, -0.01945758
-2.613178, -0.702466, -0.02910203
-2.74312, -0.5416405, -0.08372904
-2.738632, -0.6386621, -0.07512355
-2.661972, -0.7182956, -0.04236791
-2.757033, -0.4996085, -0.02088399
-2.692516, -0.6584177, -0.09221034
-2.633385, -0.6101894, -0.1411633
-2.692987, -0.6192343, -0.05650741
-2.705917, -0.5638783, -0.05323616
-2.851782, -0.4473717, 0.07981676
-2.688414, -0.6892669, -0.0006079972
-2.641882, -0.7328622, 0.06704918
-2.60477, -0.7008612, 0.08721992
-2.732678, -0.650486, 0.033557
-2.654653, -0.6964164, 0.1341179
-2.794708, -0.5776174, 0.07891892
-2.652221, -0.6198921, 0.1403454
-2.602195, -0.7707856, 0.04872486
-2.755934, -0.6020191, 0.1055596
-2.575652, -0.8327303, -0.0006700158
-2.633817, -0.7252185, 0.01404919
-2.748834, -0.5862827, 0.04880479
-2.622494, -0.7577159, -0.0262512
-2.757724, -0.5054243, 0.1834239
-2.602171, -0.7003427, 0.1401367
-2.6324, -0.5538497, 0.2235062
-2.704576, -0.5961349, 0.133984
-2.628469, -0.6758997, 0.1819871
-2.691254, -0.6460981, 0.1159368
-2.58277, -0.5491478, 0.205547
-2.67731, -0.6616821, 0.167108
-2.685125, -0.6111331, 0.1809376
-2.769943, -0.45415, 0.1907865
-2.612149, -0.6260438, 0.1744559
-2.733146, -0.4737196, 0.2235082
-2.76067, -0.5493073, 0.1080383
-2.737941, -0.5912235, 0.1748486
-2.61482, -0.5056376, -0.1212068
-2.72555, -0.415457, -0.1305383
-2.809004, -0.4089534, -0.1126376
-2.586322, -0.5659575, -0.1353272
-2.632065, -0.5211825, -0.17056
-2.772319, -0.3975904, -0.1491328
-2.63571, -0.4695234, -0.1538753
-2.712386, -0.4539633, -0.1762104
-2.704271, -0.541353, -0.1197551
-2.853479, -0.3860822, -0.09440497
-2.637489, -0.5536816, -0.1290552
-2.748722, -0.499434, -0.1152752
-2.702818, -0.3161192, -0.2234412
-2.702171, -0.3700783, -0.2235057
-2.811711, -0.3628089, -0.1422972
-2.656886, -0.3425541, -0.2235064
-2.635524, -0.6270595, -0.06482151
-2.609108, -0.6018982, -0.001247972
-2.5515, -0.6822555, -0.03749213
-2.793204, -0.4517291, 0.006003097
-2.747042, -0.4510405, -0.03956711
-2.787555, -0.5140102, -0.07530849
-2.655637, -0.6661644, -0.03524804
-2.5717, -0.7097015, -0.07805377
-2.640859, -0.6765237, -0.08507335
-2.658186, -0.6005545, -0.02118436
-2.612984, -0.5902407, -0.09650028
-2.558157, -0.6364615, -0.08630249
-2.721501, -0.5374007, -0.01008072
-2.595652, -0.6636517, -0.0605951
-2.53223, -0.7301939, -0.04925141
-2.660693, -0.5815792, -0.0751406
-2.612623, -0.6545055, -0.006569117
-2.744049, -0.510181, 0.02939014
-2.809724, -0.4845262, 0.04946616
-2.663763, -0.5818942, 0.02810214
-2.565969, -0.6711533, 0.01226842
-2.588261, -0.719732, 0.04054034
-2.709174, -0.5525119, 0.0391748
-2.684048, -0.6370435, 0.007246822
-2.50117, -0.7204497, 0.08292443
-2.638855, -0.6285617, 0.03357232
-2.71558, -0.5726752, 0.08775754
-2.701197, -0.6115968, 0.05101371
-2.652579, -0.6509538, 0.08002856
-2.658618, -0.688587, 0.04320565
-2.536951, -0.7959371, 0.02625583
-2.608664, -0.670929, 0.04366496
-2.52247, -0.707886, 0.1753261
-2.723336, -0.467185, 0.1691922
-2.558333, -0.7452738, 0.1392679
-2.670929, -0.6026025, 0.09357326
-2.574589, -0.6633079, 0.177402
-2.638552, -0.5802314, 0.1779559
-2.731454, -0.5378342, 0.150739
-2.697672, -0.510818, 0.1848568
-2.61534, -0.6542203, 0.1175973
-2.635712, -0.4609871, 0.2235146
-2.579256, -0.4623995, 0.2235079
-2.562231, -0.6091561, 0.1799671
-2.608598, -0.5065138, 0.2235197
-2.745026, -0.4207518, 0.2235145
-2.69263, -0.4395671, 0.2235076
-2.553574, -0.5087521, 0.223506
-2.628824, -0.4852159, -0.06416158
-2.511963, -0.3337638, -0.223504
-2.788968, -0.2443545, -0.1896891
-2.805818, -0.3079331, -0.1309404
-2.675929, -0.4306376, -0.1412724
-2.725978, -0.2991264, -0.178656
-2.546504, -0.6323137, -0.0205614
-2.632874, -0.5358155, -0.07937941
-2.663846, -0.303165, -0.188753
-2.695503, -0.2636352, -0.2226122
-2.640202, -0.4234982, -0.1797395
-2.69371, -0.4554174, -0.07367951
-2.612654, -0.3127315, -0.2235104
-2.654635, -0.3307111, -0.1444242
-2.760333, -0.4006524, -0.09340665
-2.812971, -0.3273211, -0.03471996
-2.743876, -0.4510202, -0.09427193
-2.652314, -0.3719573, -0.1776043
-2.697026, -0.3435104, -0.1779386
-2.756163, -0.1856015, -0.223506
-2.589604, -0.514823, -0.04432438
-2.462781, -0.5572097, 0.01010354
-2.596712, -0.5740013, 0.04464237
-2.58724, -0.6128001, -0.04827562
-2.666443, -0.5057647, -0.1092582
-2.632086, -0.5037949, -0.01464051
-2.659104, -0.5472915, -0.0347833
-2.540461, -0.51706, -0.02464269
-2.67832, -0.5035322, -0.05766346
-2.625805, -0.5521479, 0.006128103
-2.769825, -0.3502476, -0.0552431
-2.859033, -0.3104932, -0.01451525
-2.60813, -0.5644648, -0.04229262
-2.655056, -0.4089839, -0.04166175
-2.590086, -0.4593387, -0.1289247
-2.558682, -0.5922027, 0.01182471
-2.521427, -0.5553489, 0.01963872
-2.555746, -0.5668182, -0.03459886
-2.593639, -0.4955921, 0.02572672
-2.573934, -0.5415914, 0.008308321
-2.534236, -0.4344654, 0.2235082
-2.815322, -0.3160405, 0.01701055
-2.606688, -0.5940957, 0.1321042
-2.702551, -0.4325554, -0.01117727
-2.671724, -0.5264306, 0.01226854
-2.668319, -0.5539186, 0.07288006
-2.680364, -0.5040026, 0.05980559
-2.660196, -0.4753115, 0.02009383
-2.582372, -0.6249921, 0.04603899
-2.671321, -0.4927316, 0.1425865
-2.631896, -0.5230381, 0.0499818
-2.697554, -0.385864, 0.04523142
-2.508219, -0.5488362, 0.07054251
-2.742455, -0.4048228, 0.06598532
-2.724835, -0.4931595, 0.1230284
-2.617644, -0.5555422, 0.08969772
-2.628277, -0.4718277, 0.06310186
-2.57231, -0.5089204, 0.1726838
-2.708633, -0.3853886, 0.1381938
-2.575376, -0.623553, 0.1011263
-2.718158, -0.3319883, 0.2235143
-2.571248, -0.5624592, 0.1555714
-2.70705, -0.3838022, 0.2234236
-2.691579, -0.5338914, 0.1160696
-2.756964, -0.4183288, 0.1500655
-2.766975, -0.3094566, 0.2235166
-2.665106, -0.4009521, 0.1670758
-2.734113, -0.1901736, 0.2235019
-2.606365, -0.4168704, 0.2235142
-2.728834, -0.2726791, 0.2235074
-2.780269, -0.3172321, 0.05674464
-2.562301, -0.6684062, 0.1261039
-2.640389, -0.4609871, 0.1135433
-2.690689, -0.4368312, 0.1376437
-2.741649, -0.3188081, 0.1778922
-2.824466, -0.215456, 0.2235081
-2.768235, -0.269418, 0.188233
-2.680596, -0.2946062, 0.2233714
-2.618807, -0.4818072, 0.1777829
-2.666354, -0.4561195, 0.1805703
-2.75198, -0.2586524, -0.1483299
-2.933374, -0.07961822, -0.1440047
-2.716427, -0.2375667, -0.1814833
-2.687638, -0.2801108, -0.1473971
-2.706428, -0.2061033, -0.2235127
-2.74868, -0.2380686, -0.2235173
-2.536586, -0.4642687, -0.1214056
-2.727094, -0.1857088, -0.1791986
-2.770111, -0.1424434, -0.1806106
-2.702808, -0.3247221, -0.1231874
-2.752959, -0.3097341, -0.1342911
-2.804274, -0.2557905, -0.1402675
-2.688022, -0.3790493, -0.1391172
-2.587711, -0.3837645, -0.1782564
-2.772842, -0.3513174, -0.1081487
-2.585865, -0.4566061, -0.07617441
-2.720942, -0.311599, -0.03468439
-2.830787, -0.2679017, -0.000528574
-2.719379, -0.3671491, -0.09612484
-2.685036, -0.4074697, -0.09449364
-2.539828, -0.476836, -0.0594624
-2.779466, -0.2951074, -0.177792
-2.648185, -0.4562714, -0.1041042
-2.738253, -0.3190837, -0.0842135
-2.615736, -0.4505086, -0.007995456
-2.568278, -0.4730256, -0.01492788
-2.793596, -0.2273467, -0.008209482
-2.74121, -0.2708583, -0.06247008
-2.551963, -0.4273143, -0.03614135
-2.602771, -0.4162498, -0.04628542
-2.768058, -0.3130724, -0.01046962
-2.655537, -0.4229472, 0.01358105
-2.703993, -0.3361056, 0.0091663
-2.556425, -0.4358606, 0.02094658
-2.697267, -0.4408665, 0.04089567
-2.825423, -0.275203, 0.05169718
-2.516871, -0.468003, -0.003117353
-2.645419, -0.3778193, 0.04026778
-2.872813, -0.251951, 0.03670259
-2.607921, -0.4288487, 0.03972489
-2.719336, -0.2778995, 0.1527101
-2.541037, -0.5044227, 0.02682552
-2.671471, -0.3636758, 0.08566853
-2.73456, -0.2286518, 0.1847742
-2.698393, -0.2293181, 0.2235041
-2.667409, -0.3486385, 0.2235046
-2.656776, -0.4005508, 0.2228605
-2.845383, -0.1300299, 0.1796827
-2.820491, -0.3256569, 0.1381424
-2.785678, -0.1975431, 0.1738403
-2.724736, -0.3543205, 0.07801491
-2.630186, -0.3109281, 0.22352
-2.688359, -0.4619389, 0.09103024
-2.595125, -0.4342587, 0.1068437
-2.696888, -0.4096575, 0.0925734
-2.877417, -0.2615466, 0.1408071
-2.739233, -0.2686195, -0.009574354
-2.674115, -0.29196, -0.09299505
-2.669602, -0.3171568, -0.04658963
-2.746835, -0.2075853, -0.1351599
-2.874599, -0.1636779, 0.12329
-2.60273, -0.3634639, -0.1009066
-2.654476, -0.2165327, -0.2235074
-2.84749, -0.1754036, -0.2235131
-2.679196, -0.2352571, -0.006494939
-2.826372, -0.1697094, -0.175257
-2.708423, -0.2229793, -0.07130529
-2.674831, -0.194453, -0.1785928
-2.796535, -0.2158549, -0.05985282
-2.794612, -0.2082002, -0.1122513
-2.857949, -0.1666398, 0.01167794
-2.83896, -0.1954269, 0.06087728
-2.752865, -0.2548964, 0.06087454
-2.804758, -0.2067449, -0.2235084
-2.732301, -0.367949, -0.02229917
-2.612538, -0.3369892, -0.1764019
-2.606664, -0.3145683, -0.1287446
-2.9312, -0.1278553, -0.09207585
-2.632287, -0.4078701, -0.08948185
-2.655694, -0.3617113, -0.100888
-2.652438, -0.3405535, -0.002244607
-2.762037, -0.1848903, -0.00512661
-2.616723, -0.2299654, -0.08597803
-2.736157, -0.3009171, 0.03233078
-2.677336, -0.2267461, 0.07577202
-2.840402, -0.2020009, -0.08631881
-2.629585, -0.3200142, -0.08121298
-2.926899, -0.1350999, 0.1177878
-2.554403, -0.3864365, -0.002510726
-2.621673, -0.3872962, -0.006141067
-2.776198, -0.2936294, 0.1417704
-2.690893, -0.2686279, -0.04597232
-2.702356, -0.2709265, 0.06059435
-2.685666, -0.3169813, 0.1103736
-2.629479, -0.3338292, 0.09806421
-2.688122, -0.3218861, 0.0576646
-2.511772, -0.3928828, -0.03375313
-2.467339, -0.3728402, 0.1790944
-2.837764, -0.2438002, 0.1721058
-2.78027, -0.2201746, 0.09213018
-2.663961, -0.3568773, 0.1376802
-2.787498, -0.2419546, 0.1449841
-2.884521, -0.1166961, 0.1465358
-2.697027, -0.3549819, 0.1800181
-2.614569, -0.3924153, 0.08079858
-2.563863, -0.3634622, 0.1743416
-2.737964, -0.3042767, 0.08939081
-2.528633, -0.3829181, 0.04555053
-2.730387, -0.3378146, 0.1297236
-2.642394, -0.2941825, 0.1307748
-2.825304, -0.2070937, 0.1321738
-2.599562, -0.3397024, 0.00111708
-2.563947, -0.2383683, -0.08432963
-2.895712, -0.09293199, -0.005553037
-2.912306, -0.08120251, 0.1744106
-2.836143, -0.2136855, -0.1447714
-2.89069, -0.1263754, -0.1269072
-2.894393, -0.1791177, -0.1304626
-2.882698, -0.1552007, -0.08316433
-2.935108, -0.02665257, -0.1440066
-2.727475, -0.2138901, 0.08712131
-2.450587, -0.2923274, -0.1087411
-2.751785, -0.1153965, 0.08771726
-2.657251, -0.2565076, 0.03680365
-2.749276, -0.2247744, -0.0375964
-2.573198, -0.2215955, 0.1473424
-2.757799, -0.1983614, 0.04652259
-2.466845, -0.2980847, 0.04415439
-2.82623, -0.1636329, 0.1013013
-2.620526, -0.1979012, 0.1447846
-2.685881, -0.1624184, 0.1721937
-2.714393, -0.1761999, 0.1238288
-2.628197, -0.2017896, 0.2235095
-2.441424, -0.3167217, 0.1338945
-2.62566, -0.2388232, -0.00188376
-2.829834, -0.2387881, 0.08994338
-2.610068, -0.2320349, 0.1839492
-2.74703, -0.2554467, 0.1135363
-2.875433, -0.2094119, 0.1500318
-2.364544, -0.3522699, 0.1472161
-2.76714, -0.176255, 0.1187005
-2.395469, -1.677563, -0.2235184
-2.372759, -1.717818, -0.1567101
-2.417318, -1.6451, -0.1878191
-2.414465, -1.560362, -0.2235084
-2.341786, -1.688213, -0.1879045
-2.440314, -1.605796, -0.2148981
-2.407119, -1.679521, -0.1439995
-2.389006, -1.627944, -0.1464719
-2.436982, -1.636535, -0.0379992
-2.312423, -1.710325, -0.06431291
-2.286548, -1.75626, -0.05897707
-2.402947, -1.681425, -0.03800361
-2.444866, -1.606523, -0.08662498
-2.385849, -1.633124, -0.05151102
-2.417326, -1.651573, -0.09100248
-2.347243, -1.728845, -0.1031897
-2.378111, -1.721425, 0.01500455
-2.363812, -1.665671, 0.09469631
-2.434792, -1.631997, 0.01663919
-2.410408, -1.664797, 0.06800014
-2.40792, -1.677644, 0.01541333
-2.331983, -1.710664, 0.03870557
-2.380242, -1.708372, 0.0679923
-2.440085, -1.620049, 0.06800267
-2.371558, -1.724288, 0.1739906
-2.44228, -1.614944, 0.1739945
-2.473136, -1.539708, 0.2235062
-2.406891, -1.677136, 0.1233425
-2.463997, -1.591906, 0.2235053
-2.36179, -1.672441, 0.1785758
-2.461004, -1.59129, 0.1287538
-2.423499, -1.62711, 0.1178418
-2.36193, -1.567219, -0.2235156
-2.40726, -1.579752, -0.1587922
-2.467966, -1.468944, -0.2235069
-2.318506, -1.617311, -0.11881
-2.440949, -1.617857, -0.1439777
-2.489232, -1.53516, -0.1827456
-2.291603, -1.622267, -0.1642018
-2.367366, -1.585233, -0.1238058
-2.358003, -1.58983, -0.1757567
-2.506063, -1.505772, -0.2235061
-2.514268, -1.492761, -0.1213667
-2.341614, -1.639482, -0.1671333
-2.460421, -1.57877, -0.1740033
-2.467478, -1.561117, -0.2235053
-2.38793, -1.613052, -0.2180863
-2.281082, -1.674169, -0.1628607
-2.512258, -1.50277, 0.0306142
-2.347976, -1.671042, -0.06457144
-2.243828, -1.727537, -0.1298645
-2.351868, -1.676618, -0.1307384
-2.401807, -1.582656, -0.0539287
-2.259429, -1.712412, -0.07570928
-2.355421, -1.597263, -0.02678147
-2.439131, -1.551902, -0.01158887
-2.445777, -1.568994, -0.1240273
-2.364652, -1.635369, -0.1000192
-2.285048, -1.687678, -0.0250027
-2.355978, -1.682663, -0.01350075
-2.252231, -1.729259, -0.02598733
-2.465838, -1.592083, -0.03800008
-2.493191, -1.520606, 0.07670769
-2.290966, -1.659349, -0.06938249
-2.381337, -1.593306, 0.1135149
-2.229587, -1.683545, 8.612871e-05
-2.53773, -1.464083, 0.1712119
-2.489112, -1.542686, 0.004553556
-2.301123, -1.670759, 0.02255335
-2.440762, -1.523947, 0.08362707
-2.46574, -1.58901, 0.0153029
-2.34427, -1.624361, 0.06789781
-2.512314, -1.47121, 0.0784725
-2.322457, -1.641754, -0.01632136
-2.471722, -1.568084, 0.06712112
-2.361501, -1.666721, 0.04113029
-2.332269, -1.612731, 0.1181825
-2.377869, -1.636557, 0.0007569492
-2.281887, -1.629728, 0.09199016
-2.390749, -1.602563, 0.1739705
-2.466632, -1.487119, 0.223514
-2.297107, -1.625355, 0.2235041
-2.4232, -1.573794, 0.08758315
-2.431774, -1.563445, 0.1806174
-2.492901, -1.549678, 0.12101
-2.483677, -1.555142, 0.17392
-2.509706, -1.509062, 0.1712584
-2.544805, -1.459288, 0.2235132
-2.376826, -1.546514, 0.2235025
-2.291065, -1.623273, 0.1497743
-2.261079, -1.590207, 0.1212593
-2.519665, -1.503976, 0.1194759
-2.182514, -1.674082, 0.1589418
-2.336819, -1.590256, 0.2235036
-2.517201, -1.504683, 0.2235188
-2.41125, -1.586807, 0.2235132
-2.431781, -1.53421, -0.1726416
-1.998422, -1.676116, -0.1318929
-1.974794, -1.734853, 0.005638018
-2.152519, -1.701406, -0.07333057
-1.942539, -1.685853, -0.130958
-2.179456, -1.618304, -0.2217059
-2.268542, -1.565293, -0.2235154
-2.046318, -1.720543, -0.1258068
-1.949869, -1.718875, -0.09018162
-2.243275, -1.584437, -0.1810528
-2.268334, -1.629554, -0.106906
-2.439999, -1.513942, -0.2234532
-2.416238, -1.485274, -0.1857458
-2.049294, -1.668332, -0.1174121
-2.190775, -1.670843, -0.09499574
-2.315791, -1.541208, -0.2235257
-2.016545, -1.695916, -0.08619598
-2.189277, -1.696267, -0.1414622
-1.852642, -1.714951, 0.1314789
-1.807527, -1.6924, -0.02778603
-1.923107, -1.683314, -0.01102337
-2.065041, -1.588379, 0.1582618
-2.064939, -1.694143, -0.02707107
-2.024598, -1.722192, -0.007249713
-2.194124, -1.646661, -0.04796833
-2.238227, -1.664032, -0.07162899
-2.204689, -1.721972, -0.09458447
